"","State","Psychotherapy","Electroconvulsive","Substance Abuse","Emergency","Alzheimer's or Dementia","Eating Disorder","PTSD","Ownership"
"11602","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11603","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11604","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11605","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11606","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11607","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11608","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11609","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11610","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11611","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11612","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11613","WA","Yes","No","Yes","Yes","No","No","No","Private Non-Profit"
"11614","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11615","WA","Yes","No","Yes","Yes","No","No","No","Public"
"11616","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11617","WA","No","No","No","No","No","No","No","Private For-Profit"
"11618","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11619","WA","Yes","No","Yes","Yes","No","No","No","Private Non-Profit"
"11620","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11621","WA","No","Yes","No","Yes","No","No","No","Public"
"11622","WA","Yes","No","Yes","Yes","No","No","No","Public"
"11623","WA","Yes","No","No","No","No","Yes","Yes","Private For-Profit"
"11624","WA","Yes","No","No","No","No","Yes","No","Private For-Profit"
"11625","WA","No","No","No","No","No","No","No","Private For-Profit"
"11626","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11627","WA","Yes","No","Yes","No","No","No","Yes","Public"
"11628","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11629","WA","Yes","No","No","No","No","No","Yes","Public"
"11630","WA","No","No","Yes","Yes","No","Yes","Yes","Public"
"11631","WA","Yes","No","No","No","No","Yes","No","Private For-Profit"
"11632","WA","Yes","No","No","No","No","Yes","No","Private For-Profit"
"11633","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11634","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11635","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11636","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11637","WA","Yes","No","Yes","Yes","No","No","No","Private Non-Profit"
"11638","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11639","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11640","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11641","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11642","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11643","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11644","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11645","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11646","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11647","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11648","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11649","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11650","WA","Yes","No","No","No","Yes","No","Yes","Private Non-Profit"
"11651","WA","Yes","No","No","No","Yes","No","Yes","Private Non-Profit"
"11652","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11653","WA","Yes","No","Yes","Yes","No","No","No","Private Non-Profit"
"11654","WA","Yes","No","Yes","No","No","Yes","Yes","Private Non-Profit"
"11655","WA","Yes","Yes","No","No","Yes","No","No","Private Non-Profit"
"11656","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11657","WA","Yes","No","Yes","Yes","No","No","No","Private Non-Profit"
"11658","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11659","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11660","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11661","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11662","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11663","WA","Yes","No","No","No","Yes","No","No","Private Non-Profit"
"11664","WA","Yes","No","No","No","Yes","No","No","Private Non-Profit"
"11665","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11666","WA","Yes","No","Yes","No","Yes","No","Yes","Private Non-Profit"
"11667","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11668","WA","Yes","No","No","Yes","No","No","Yes","Private Non-Profit"
"11669","WA","Yes","No","Yes","No","Yes","No","Yes","Private For-Profit"
"11670","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11671","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11672","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11673","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11674","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11675","WA","Yes","No","No","Yes","No","No","No","Public"
"11676","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11677","WA","Yes","No","Yes","Yes","No","No","No","Private Non-Profit"
"11678","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11679","WA","No","No","No","No","No","No","No","Private For-Profit"
"11680","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11681","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11682","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11683","WA","Yes","No","Yes","No","No","Yes","Yes","Private Non-Profit"
"11684","WA","No","No","No","No","No","No","No","Private Non-Profit"
"11685","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11686","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11687","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11688","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11689","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11690","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11691","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11692","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11693","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11694","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11695","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11696","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11697","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11698","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11699","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11700","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11701","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11702","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11703","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11704","WA","Yes","No","No","Yes","No","No","Yes","Private Non-Profit"
"11705","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11706","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11707","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11708","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11709","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11710","WA","No","No","No","No","No","No","No","Private Non-Profit"
"11711","WA","Yes","No","No","Yes","Yes","No","Yes","Private Non-Profit"
"11712","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11713","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11714","WA","Yes","No","Yes","No","No","Yes","Yes","Private For-Profit"
"11715","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11716","WA","Yes","No","No","No","No","Yes","Yes","Private For-Profit"
"11717","WA","Yes","No","No","No","No","Yes","No","Private Non-Profit"
"11718","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11719","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11720","WA","No","No","Yes","Yes","No","No","No","Private Non-Profit"
"11721","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11722","WA","No","No","No","No","No","No","No","Private For-Profit"
"11723","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11724","WA","Yes","No","Yes","Yes","No","No","No","Private Non-Profit"
"11725","WA","Yes","No","Yes","No","No","Yes","Yes","Private Non-Profit"
"11726","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11727","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11728","WA","Yes","No","No","No","No","No","Yes","Public"
"11729","WA","Yes","No","Yes","No","Yes","No","No","Public"
"11730","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11731","WA","Yes","No","Yes","No","No","No","Yes","Private For-Profit"
"11732","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11733","WA","Yes","No","No","No","No","No","No","Public"
"11734","WA","Yes","No","No","No","No","Yes","Yes","Private Non-Profit"
"11735","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11736","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11737","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11738","WA","Yes","No","No","Yes","No","No","No","Private Non-Profit"
"11739","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11740","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11741","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11742","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11743","WA","Yes","No","Yes","No","No","No","Yes","Public"
"11744","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11745","WA","Yes","No","No","No","No","No","No","Private For-Profit"
"11746","WA","Yes","No","Yes","Yes","No","No","Yes","Public"
"11747","WA","Yes","No","Yes","No","No","Yes","Yes","Private For-Profit"
"11748","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11749","WA","Yes","No","No","Yes","No","No","No","Private Non-Profit"
"11750","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11751","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11752","WA","Yes","No","No","No","No","Yes","No","Private For-Profit"
"11753","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11754","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11755","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11756","WA","Yes","No","No","No","No","No","No","Private For-Profit"
"11757","WA","Yes","No","No","No","No","No","No","Private For-Profit"
"11758","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11759","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11760","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11761","WA","Yes","No","No","Yes","No","No","No","Private Non-Profit"
"11762","WA","No","No","No","No","No","No","No","Private Non-Profit"
"11763","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11764","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11765","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11766","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11767","WA","Yes","No","No","Yes","No","No","No","Private Non-Profit"
"11768","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11769","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11770","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11771","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11772","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11773","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11774","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11775","WA","Yes","No","Yes","Yes","No","No","Yes","Private Non-Profit"
"11776","WA","Yes","No","No","No","No","No","No","Private For-Profit"
"11777","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11778","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11779","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11780","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11781","WA","Yes","No","Yes","No","No","No","Yes","Private For-Profit"
"11782","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11783","WA","Yes","No","No","No","No","No","No","Private For-Profit"
"11784","WA","Yes","No","No","No","No","No","No","Public"
"11785","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11786","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11787","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11788","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11789","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11790","WA","Yes","No","Yes","No","No","No","No","Public"
"11791","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11792","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11793","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11794","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11795","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11796","WA","Yes","No","No","Yes","No","No","No","Private Non-Profit"
"11797","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11798","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11799","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11800","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11801","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11802","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11803","WA","Yes","No","No","No","No","Yes","No","Private For-Profit"
"11804","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11805","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11806","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11807","WA","Yes","No","Yes","Yes","No","No","Yes","Public"
"11808","WA","Yes","No","No","No","No","No","No","Private For-Profit"
"11809","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11810","WA","Yes","No","No","No","No","No","No","Private For-Profit"
"11811","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11812","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11813","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11814","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11815","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11816","WA","Yes","No","No","No","No","No","No","Private For-Profit"
"11817","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11818","WA","Yes","No","Yes","No","No","No","No","Private Non-Profit"
"11819","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11820","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11821","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11822","WA","No","Yes","No","No","No","No","No","Private Non-Profit"
"11823","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11824","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11825","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11826","WA","Yes","No","No","No","No","No","No","Public"
"11827","WA","Yes","No","No","No","No","No","Yes","Private Non-Profit"
"11828","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11829","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11830","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
"11831","WA","Yes","No","No","No","No","No","No","Private Non-Profit"
"11832","WA","Yes","No","No","No","No","Yes","No","Private For-Profit"
"11833","WA","Yes","No","Yes","No","No","No","Yes","Private Non-Profit"
"11834","WA","Yes","No","Yes","No","No","No","No","Private For-Profit"
